date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2016-07-28,11.8,1327.11958833,21,12.68860558,11.8,13.25,13.87,104.59144462
2016-07-29,11.81,1471.41245317,35,12.95976896,12.51,12.01,13.25,113.53693554
2016-07-30,12.02,1781.14109582,28,13.00795023,12.02,13.21,13.25,136.92711494
2016-07-31,13.21,2077.88782235,28,13.48089021,13.21,13.47999,13.5,154.1358019
2016-08-01,12.09,2106.97562536,58,12.770879,13.47999,12.23,13.47999,164.98281954
2016-08-02,10.12,5434.22179052,80,12.09225996,13.16,10.16001,13.17,449.39670568
2016-08-03,10.23,5811.0153071,43,12.14789821,11.99,12.55,12.55,478.35561398
2016-08-04,11.82,650.51332085,21,12.55642453,12.55,12.87,12.87,51.80720986
2016-08-05,11.95,1608.79767693,32,12.46246576,12.45,12.34001,12.99,129.09144206
2016-08-06,12.34001,783.6734212,18,12.868227,12.34001,12.6,12.99999,60.89987541
2016-08-07,12.6,278.98836822,21,12.74990545,12.6,12.6,13.0,21.88160291
2016-08-08,12.34,3456.38865037,37,12.89396379,12.6,13.0,13.0,268.06253736
2016-08-09,12.01,1523.8776574,28,12.48475555,12.7,12.75,12.95,122.05907043
2016-08-10,12.15001,8795.96982274,38,12.60357457,12.15001,12.49,13.0,697.89485287
2016-08-11,12.01,12618.69126859,41,12.18113709,12.3,12.05,12.49,1035.9206348
2016-08-12,12.02,310.31946738,14,12.15766983,12.05,12.1,12.48,25.52458421
2016-08-13,12.1,233.68716298,14,12.24294561,12.1,12.36,12.36,19.08749499
2016-08-14,12.1,69.3679159,8,12.27326482,12.3,12.1,12.3,5.651953
2016-08-15,12.1,593.06492096,21,12.21176622,12.1,12.12,12.35,48.56504051
2016-08-16,11.99,10969.51712578,31,12.00021315,12.12,12.0,12.12,914.11019
2016-08-17,12.0,1010.5402779,24,12.18321151,12.29,12.28,12.29,82.94531184
2016-08-18,12.0,1289.95108002,18,12.02647611,12.00001,12.0,12.28,107.25927264
2016-08-19,12.01,5202.68429271,35,12.40255638,12.25,12.11,12.49,419.48483292
2016-08-20,12.11,198.12020267,20,12.31448504,12.11,12.47,12.47,16.08838713
2016-08-21,12.12,693.55881825,13,12.44730431,12.47,12.13,12.5499,55.7196001
2016-08-22,12.05001,302.02326928,23,12.10238618,12.13,12.1,12.38,24.95567939
2016-08-23,12.1,1143.74720597,31,12.76368391,12.1,12.2,12.9,89.60949
2016-08-24,12.2,571.73560243,18,12.74681077,12.2,12.59,12.85,44.85322741
2016-08-25,12.35,399.06942346,11,12.76050941,12.35,12.5,12.8,31.27378467
2016-08-26,12.5,882.98127574,23,12.78256551,12.5,12.85,12.85,69.07699985
2016-08-27,12.55,679.39765391,36,12.86499578,12.85,12.97,13.3,52.80978445
2016-08-28,12.61,433.96748897,13,13.14549701,12.611,13.19,13.19,33.01263456
2016-08-29,12.5,12616.09598035,49,13.16006384,13.18999,12.5,13.5,958.66525684
2016-08-30,12.66,374.00657362,14,12.76845691,12.99,12.7,12.99878,29.2914466
2016-08-31,12.7,500.281838,15,12.74684211,12.7,12.7,12.99877,39.24751196
2016-09-01,12.5,2085.34261855,37,12.85608133,12.99876,13.0,13.1,162.20670705
2016-09-02,12.70001,716.62385979,24,12.90335506,12.70001,13.0,13.0,55.53779281
2016-09-03,12.70002,925.97838634,18,12.96220466,12.98,13.0,13.0,71.43679725
2016-09-04,12.70006,2731.72770116,24,13.06363022,12.70006,12.80001,13.44,209.10938658
2016-09-05,12.75,4004.60790174,26,12.93760392,13.13,13.29999,13.43,309.53242387
2016-09-06,12.75,2237.75091276,28,12.99662113,12.8,12.79001,13.29999,172.17943722
2016-09-07,12.79001,946.01108747,11,12.95623875,13.08999,12.8,13.09,73.01587332
2016-09-08,12.8,742.11495201,25,13.0434563,12.8,12.8,13.09,56.89557544
2016-09-09,12.7,966.08449337,39,12.81179109,13.08999,13.04,13.09,75.40588874
2016-09-10,12.83,2228.74037513,14,13.09617711,12.99,12.85001,13.1,170.18251637
2016-09-11,12.85001,731.22907251,9,12.86314262,13.09999,12.9,13.09999,56.84684482
2016-09-12,12.85001,4241.43110797,24,12.87500695,12.9,12.95,13.05,329.4313645
2016-09-13,12.7001,946.83507376,13,12.91015916,12.95,12.71001,12.95,73.3403099
2016-09-14,12.5004,3189.06438669,15,12.725396,12.88,12.51004,12.89998,250.60629844
2016-09-15,12.5,2487.20302632,16,12.51372663,12.52,12.5,12.7,198.75798
2016-09-16,12.4,187.54042409,15,12.47718326,12.5,12.4001,12.5,15.03067
2016-09-17,12.4,668.32034397,5,12.4067178,12.5,12.499,12.5,53.86761873
2016-09-18,12.4,121.225788,10,12.41622499,12.4,12.4,12.499,9.76349801
2016-09-19,12.3,486.41784382,14,12.45078872,12.4,12.31,12.499,39.06723139
2016-09-20,12.05,1634.72471993,37,12.59670799,12.499,12.97,12.97,129.77396329
2016-09-21,12.05,139.53061501,11,12.57136039,12.2,12.74,12.8,11.09908639
2016-09-22,11.21,1389.90762882,38,12.06250212,12.2,11.21,12.6,115.22548261
2016-09-23,11.35,176.61490508,15,12.01280064,12.4999,12.09,12.4999,14.7022256
2016-09-24,12.10001,2442.27980268,17,12.32962007,12.39998,12.22,12.68,198.0823244
2016-09-25,12.23,135.94516313,11,12.45372256,12.23,12.30001,12.52,10.91602631
2016-09-26,12.30001,752.00306439,32,12.61445743,12.30001,12.45,12.89998,59.61438047
2016-09-27,12.45,249.06869495,9,12.68624112,12.85,12.78,12.85,19.63297817
2016-09-28,12.01,677.11852872,16,12.33521442,12.45001,12.05,12.51,54.89313
2016-09-29,12.06,5163.43037153,47,12.75421613,12.06,12.27,13.19,404.84105959
2016-09-30,12.20003,286.04768762,23,12.90125242,12.27,12.20003,13.01,22.17208673
2016-10-01,12.20501,99.44782843,11,12.82607636,12.3,12.20501,12.9,7.75356591
2016-10-02,12.21,92.37220294,4,12.51194932,12.21,12.8,12.8,7.38271876
2016-10-03,12.2223,719.48176486,13,12.24270738,12.22231,12.23,12.8,58.76819093
2016-10-04,12.2223,685.16011984,27,12.40059829,12.75,12.23,12.898,55.2521825
2016-10-05,12.05,945.41592669,35,12.33664705,12.23,12.05,12.88899,76.63475523
2016-10-06,12.051,1203.43543124,10,12.10596546,12.49899,12.06,12.49899,99.408464
2016-10-07,11.51,5497.62841106,24,12.05833358,12.06,12.46,12.46,455.91941669
2016-10-08,12.3,907.3249935,11,12.31126869,12.3,12.32,12.35,73.69874024
2016-10-09,12.3,535.83265156,14,12.35063932,12.48,12.3,12.48,43.38501333
2016-10-10,12.3,660.11643293,15,12.45539017,12.48,12.4,12.5,52.99845478
2016-10-11,12.35,630.21790505,17,12.5214462,12.4,12.35,12.8,50.33107959
2016-10-12,11.2,3145.98237362,57,12.16866206,12.35,11.6,12.74999,258.53149332
2016-10-13,11.67,1744.2290975,26,12.17024687,12.4919,12.01111,12.8,143.31912213
2016-10-14,12.02,3289.79036792,46,12.96787756,12.02,13.08999,13.09,253.6876488
2016-10-15,12.49,187.89438053,17,12.77644132,12.8,12.54,13.08999,14.70631578
2016-10-16,12.52,452.56610855,12,12.5441332,12.54,12.7,12.99,36.07791
2016-10-17,12.6,2834.5354237,33,12.9279214,12.99998,12.6,13.0,219.25685781
2016-10-18,12.8,1000.5149799,33,12.96084542,12.98999,13.0,13.0,77.19519423
2016-10-19,12.6,506.62007916,17,12.79258863,12.81,12.60002,12.95,39.60262413
2016-10-20,12.6,2452.93498207,29,12.72315571,12.94999,12.99999,12.99999,192.79297033
2016-10-21,12.0,4700.34027321,63,12.62567698,12.99999,12.8,13.2699,372.28421729
2016-10-22,12.088,350.7187772,32,12.30088997,12.28,12.96,12.96,28.51165875
2016-10-23,12.09,165.66651741,12,12.56252573,12.93999,12.22,12.93999,13.18735746
2016-10-24,12.09,503.81471033,31,12.2771568,12.22,12.20413,12.89898,41.03675782
2016-10-25,12.21,996.16880374,17,12.41931446,12.21,12.32,12.897,80.21125539
2016-10-26,12.32,5096.45252477,54,12.86753838,12.32,12.42001,12.9791,396.07051271
2016-10-27,12.42001,5630.82671472,52,12.73527696,12.42001,12.77,13.49,442.14403297
2016-10-28,12.75,1058.10687711,24,12.92071665,12.77002,13.389,13.43,81.8922747
2016-10-29,12.84,11861.10921603,52,13.45088587,13.389,13.531,13.98,881.80877663
2016-10-30,13.532,1824.57854548,28,13.85013356,13.98,14.0,14.2,131.73725272
2016-10-31,13.1,4573.52085294,54,13.68863485,14.0,13.17001,14.5,334.11080832
2016-11-01,13.17003,1622.64813682,65,14.12787956,13.17003,14.66,14.69,114.85432973
2016-11-02,13.66005,718.40947643,16,14.15844471,13.66005,14.29999,14.65999,50.7407057
2016-11-03,13.17003,7976.05252955,78,13.78232183,14.2799,13.18,14.99,578.71617198
2016-11-04,13.18,2378.50300039,71,13.55488065,13.18,13.4,14.27999,175.47207249
2016-11-05,13.05,10586.80476407,69,13.32200322,13.40001,13.05,14.19999,794.68564814
2016-11-06,13.05,1184.01137861,49,13.4668134,13.7,13.06,13.89,87.92067905
2016-11-07,13.00001,1859.03358772,44,13.29155862,13.06,13.01001,13.59,139.86573286
2016-11-08,12.9,2233.08607288,77,13.34582007,13.3,12.901,13.59,167.32475498
2016-11-09,12.9,933.71153743,55,13.06688485,12.901,12.9,13.4,71.45632244
2016-11-10,12.8,5281.20136186,39,12.9802485,12.9,12.8,13.0,406.86442662
2016-11-11,12.8,1244.07865598,45,12.97303578,12.81,13.2,13.2,95.89726549
2016-11-12,12.75,1263.16432344,22,12.94708761,12.83001,12.8,13.15,97.56358813
2016-11-13,12.78001,1418.036544,42,13.10199787,12.8,13.0,13.3,108.23055829
2016-11-14,12.78004,1478.88636305,67,12.90241843,13.29,13.23999,13.3,114.62086512
2016-11-15,12.9,456.30431283,11,13.09713689,13.2,12.91001,13.21998,34.84000485
2016-11-16,12.85,2974.80042767,56,13.04207785,13.18999,12.86,13.28,228.09252185
2016-11-17,12.85,7748.16229514,72,13.08728242,12.86,13.4,13.5,592.03752523
2016-11-18,12.85001,991.08614395,34,13.17124854,12.95,13.02002,13.39,75.24618039
2016-11-19,13.02002,259.53361228,10,13.23863063,13.02002,13.02002,13.28999,19.60426418
2016-11-20,12.85008,1580.42811119,29,12.92861884,13.02002,13.24,13.24,122.24261
2016-11-21,12.911,2585.69385007,52,13.17683209,13.2,13.05,13.39,196.23031025
2016-11-22,12.89,7847.38519976,95,13.06616846,13.37999,13.02,13.39,600.58809315
2016-11-23,13.02,2811.61600161,48,13.36288329,13.35,13.49,13.49,210.40489099
2016-11-24,13.165,457.00480868,15,13.24526785,13.21,13.165,13.45,34.50325156
2016-11-25,13.22001,535.45310335,20,13.43163816,13.4,13.45,13.45,39.86506314
2016-11-26,13.44999,73.62385586,6,13.44999626,13.44999,13.44999,13.45,5.47389415
2016-11-27,12.96,3067.31776766,29,13.25576402,13.44999,12.96,13.5,231.39501905
2016-11-28,13.06001,433.06268493,21,13.27285574,13.06001,13.23001,13.44999,32.62769471
2016-11-29,13.25,77.2234252,14,13.4169175,13.25,13.25,13.42999,5.75567564
2016-11-30,13.25,790.2355217,15,13.43047403,13.42999,13.45,13.45,58.8389896
2016-12-01,13.221,937.72922828,29,13.33109476,13.45,13.221,13.45,70.34150198
2016-12-02,13.23,1945.78403735,33,13.45491423,13.23,13.5,13.5,144.61512011
2016-12-03,13.5,640.73746412,14,13.7208302,13.5,13.7,13.8,46.69815564
2016-12-04,13.53,946.98570373,22,13.72041342,13.53,13.61,13.98,69.02020187
2016-12-05,12.9,4525.3916117,59,13.32440676,13.68,12.91,13.96999,339.63175202
2016-12-06,12.97,5573.08505949,56,13.33156055,13.49,12.97,13.7899,418.03696129
2016-12-07,12.51,8410.40356128,45,12.7311717,12.97,12.63,12.97,660.61504463
2016-12-08,12.52,2008.44074519,38,12.78801057,12.8999,12.9,13.0,157.05654398
2016-12-09,12.82,8964.75702235,43,13.33549398,12.82,13.007,13.8,672.24784
2016-12-10,13.05,8785.3042623,27,13.44437103,13.4988,13.5,13.5,653.45595149
2016-12-11,13.0,8644.48201615,34,13.34991504,13.13444,13.47,13.47,647.53086379
2016-12-12,13.05,4043.06743278,30,13.15594659,13.12,13.0511,13.45,307.31862631
2016-12-13,12.85,5005.09054859,45,12.98952612,13.05,13.08999,13.1,385.31740896
2016-12-14,12.81,1557.90260318,24,12.94878103,12.86,12.81,13.06,120.31268422
2016-12-15,12.81,339.82627357,19,12.87332863,12.81,12.85,12.99,26.39770049
2016-12-16,12.82,1860.55794867,28,12.87899336,12.85,12.95,13.05,144.4645476
2016-12-17,12.8,7319.18000186,19,12.83728465,12.98999,12.8,12.98999,570.15016794
2016-12-18,12.8,1529.1462588,16,12.96143472,12.8,12.87,13.0,117.97662
2016-12-19,12.8,764.92306293,19,12.8907962,12.87,12.85001,13.0,59.33869803
2016-12-20,12.8,15099.67126707,31,13.02879074,12.85001,13.09988,13.1,1158.94648795
2016-12-21,12.65111,40381.66990801,77,12.92457274,13.09988,12.66,13.1,3124.41043384
2016-12-22,12.51,12864.54889212,57,12.8316432,12.68,12.55,13.0,1002.56441759
2016-12-23,12.54,44420.4935338,145,13.25450255,12.55,14.01,16.96,3351.35123806
2016-12-24,14.01,19360.22725625,89,17.74966439,14.01,15.99,20.0,1090.73765148
2016-12-25,13.06,6835.77440051,37,14.72828206,15.1,13.21,15.1,464.12571228
2016-12-26,13.4,6623.90647058,53,14.29016796,14.5,14.45,14.5,463.52894454
2016-12-27,14.024,10017.74096076,104,15.81038479,14.45,16.94,18.0,633.61778329
2016-12-28,15.75,8717.77819881,90,16.57870379,16.9,16.55,17.0,525.84196628
2016-12-29,16.55,12252.35193232,66,16.78259356,16.55,17.0,17.5,730.06307917
2016-12-30,15.9,34251.72166721,89,16.84131617,17.0,16.49,17.23,2033.79126166
2016-12-31,15.4,2668.25725966,30,15.94376116,16.45,16.21,16.45,167.35431697
2015-01-01,7.9,501.52601153,6,7.96401202,7.90001,8.21562,8.21562,62.97404002
2015-01-02,7.9,212.83195735,5,7.93390341,7.90001,8.39407,8.39407,26.82563
2015-01-03,6.5,377.51093732,16,6.91267234,7.91,6.5,7.91,54.61143225
2015-01-04,5.45,440.80987751,15,5.88669289,5.99991,6.0204,6.55001,74.88243161
2015-01-05,5.93463,982.71295749,28,6.41040087,5.94738,6.3703,6.76377,153.29976676
2015-01-06,6.29,808.64979628,17,6.75555999,6.34999,7.99768,8.0,119.70137156
2015-01-07,6.2,2731.62038649,77,6.75741919,7.99768,7.04712,8.33,404.24018549
2015-01-08,5.83,4261.03513606,134,6.29440761,7.40001,5.83,7.8,676.9557039
2015-01-09,5.86,985.74764582,27,6.19411431,6.47228,6.3,6.85,159.14263063
2015-01-10,5.45912,2340.882924,33,5.64082699,6.29999,5.79502,6.29999,414.98931418
2015-01-11,6.21719,41.60894745,3,6.21899203,6.21719,6.22142,6.22142,6.69062563
2015-01-12,4.25,4486.03660852,40,4.37841744,6.2312,4.26906,6.23883,1024.57946788
2015-01-13,3.55,4357.72516831,22,3.79283903,5.49581,5.20107,5.9999,1148.93490832
2015-01-14,3.7,3502.36062524,39,4.3545634,4.55814,4.68542,4.99,804.2966206
2015-01-15,4.0,1398.80047175,30,4.58467851,4.0,4.78114,5.0,305.1032847
2015-01-16,4.00001,2164.18799833,87,4.61191957,4.7899,4.89,5.28,469.25970133
2015-01-17,4.00001,2067.03937913,16,4.37989224,4.20826,4.20191,4.67505,471.93841
2015-01-18,3.52,4070.86885309,37,4.04085758,4.2,4.37,4.5,1007.42695714
2015-01-19,4.1,5682.42620338,82,4.33458136,4.19937,4.1,4.89999,1310.9515607
2015-01-20,4.00001,354.02483989,11,4.02477256,4.25,4.00001,4.25,87.96145238
2015-01-21,2.95,4477.92841516,31,3.7986816,4.033,2.95,4.3,1178.81120149
2015-01-22,3.05,1137.25635573,33,4.16310656,3.05,4.1,4.22907,273.17493303
2015-01-23,4.0521,311.03361785,6,4.12886584,4.12693,4.11,4.13,75.33149044
2015-01-24,4.13,1615.32694204,27,4.57613447,4.13,5.2,5.2,352.98939605
2015-01-25,5.03099,5584.4828333,75,5.81924423,5.19536,6.45954,6.45954,959.65775221
2015-01-26,5.1557,669.6621495,43,6.05376973,6.4,5.89,6.5,110.61903232
2015-01-27,5.75,799.10098255,16,5.84930829,5.89,5.98,6.024,136.61461198
2015-01-28,5.4,2529.7261576,22,5.65992433,5.8,5.43,5.98,446.95406
2015-01-29,4.8,696.28153471,9,5.54647299,5.43,5.932,5.932,125.53591
2015-01-30,5.85,573.9313,4,5.87701138,5.88,5.85,5.9,97.657
2015-01-31,5.45,301.86965364,5,5.94642642,5.45,5.98,5.98,50.76488504
2015-02-01,4.83101,2057.98576166,24,5.63557229,5.85,5.2,6.0,365.17777737
2015-02-02,5.20892,732.7909253,7,5.75626561,5.20892,5.77,5.77386,127.30318144
2015-02-03,5.60525,530.55644093,11,5.6759156,5.76233,5.66,5.7638,93.47504056
2015-02-04,5.35,126.41909862,6,5.48021043,5.45,5.74681,5.76,23.06829277
2015-02-05,5.151,413.75873851,12,5.2678156,5.35,5.151,5.6,78.54465112
2015-02-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015-02-07,5.2,30.2584511,7,5.51861417,5.5,5.60119,5.6082,5.48298
2015-02-08,5.2,225.141576,2,5.21820821,5.5928,5.2,5.5928,43.14538
2015-02-09,5.2,1980.818759,14,5.28790361,5.53139,5.52387,5.61,374.59433905
2015-02-10,5.4406,125.81879484,3,5.45765357,5.45818,5.5,5.5,23.05364259
2015-02-11,5.5,7674.96529998,17,5.5,5.5,5.5,5.5,1395.44823636
2015-02-12,5.5,417.74020002,6,5.5,5.5,5.5,5.5,75.95276364
2015-02-13,5.245,637.29240824,6,5.2860898,5.245,5.25,5.5,120.56026909
2015-02-14,5.25,625.4505279,7,5.5318161,5.25,5.61,5.61,113.06423
2015-02-15,5.265,10.9631393,3,5.28186243,5.265,5.265,5.3,2.07562
2015-02-16,5.25,2287.36368723,11,5.25945805,5.27,5.3,5.49999,434.90482568
2015-02-17,5.25001,185.07559585,4,5.26004702,5.3,5.26,5.3,35.18516
2015-02-18,5.25,1021.81882955,10,5.27211261,5.26,5.25,5.44999,193.81582
2015-02-19,5.25,36.59991222,5,5.3480496,5.25,5.42033,5.42033,6.8436
2015-02-20,5.33,0.0673179,1,5.33,5.33,5.33,5.33,0.01263
2015-02-21,5.33,2073.07834471,21,5.47400633,5.33,5.5,5.5,378.71318
2015-02-22,5.3,442.69422073,13,5.36957121,5.4,5.3,5.5,82.44498546
2015-02-23,5.3,1114.17680492,5,5.44480669,5.3,5.47999,5.47999,204.63110424
2015-02-24,5.3,129.05841009,7,5.38601205,5.47999,5.4,5.47999,23.96177523
2015-02-25,5.35,581.70891551,12,5.45391772,5.35,5.47999,5.47999,106.65890941
2015-02-26,5.25,290.530952,11,5.30955987,5.35,5.45,5.45,54.71846238
2015-02-27,5.30001,68.26553351,3,5.36340289,5.30001,5.44999,5.44999,12.72802639
2015-02-28,5.24,3355.89547189,16,5.2645339,5.30001,5.25,5.45,637.45348361
2015-03-01,5.4,48.78171,6,5.4,5.4,5.4,5.4,9.03365
2015-03-02,5.25,1095.17733773,39,5.42052483,5.44,5.5,5.5,202.04267518
2015-03-03,5.26001,2622.00506952,18,5.38286113,5.5,5.26001,5.5,487.10249141
2015-03-04,5.34999,2688.30617594,25,5.45516116,5.35,5.40545,5.55,492.80050545
2015-03-05,5.37,175.62826816,8,5.49457095,5.43616,5.37,5.6,31.96396403
2015-03-06,5.4,157.2366316,7,5.59800226,5.6,5.4,5.6,28.08799
2015-03-07,5.5,100.84385999,4,5.72753106,5.6,5.5,5.76657,17.60686391
2015-03-08,5.51139,511.9840471,10,5.85105373,5.76657,5.88,5.89,87.50287907
2015-03-09,5.51,2069.95569644,15,5.90786475,5.51,5.97,5.97,350.37289864
2015-03-10,5.7,1663.53935631,20,5.80128813,5.74,6.19,6.19,286.75344505
2015-03-11,6.18,2205.19339567,8,6.18305346,6.19,6.189,6.19,356.6511937
2015-03-12,6.19,5030.80184504,33,6.81441154,6.19,7.5,7.5,738.25917604
2015-03-13,6.55,497.36999594,16,7.11294347,6.55,7.18,7.49,69.92463781
2015-03-14,6.5004,3056.61399881,20,6.64757188,7.08252,6.555,7.16,459.80909348
2015-03-15,6.6,418.98601998,6,7.065495,7.0,7.10125,7.10908,59.3003066
2015-03-16,6.71,201.48634464,5,6.97063685,7.10532,7.0388,7.11,28.90501242
2015-03-17,6.76,3319.88838141,23,7.07015471,6.81,7.09,7.16,469.56375295
2015-03-18,6.00001,7814.26555448,43,6.70407198,6.96,6.00001,7.06,1165.59988953
2015-03-19,6.01,278.62047052,9,6.30586515,6.43,6.05,6.43,44.18433697
2015-03-20,6.0777,451.69999347,3,6.34154782,6.33,6.0777,6.41157,71.22866634
2015-03-21,6.08,82.4022022,5,6.14943643,6.21886,6.08,6.22176,13.39996
2015-03-22,5.98,554.95813242,11,6.0663485,6.08,5.98,6.19262,91.481413
2015-03-23,5.561,294.39324845,8,5.94460672,6.08,6.13331,6.13674,49.52274595
2015-03-24,5.561,288.41405651,8,5.92223389,6.133,5.67,6.133,48.70021382
2015-03-25,5.67,1378.4804795,14,5.86458292,5.833,5.83,5.99,235.05175
2015-03-26,5.67,377.445923,9,5.7194929,5.83,5.72,5.9,65.9929
2015-03-27,5.561,1072.92544404,16,5.64268325,5.89,5.814,5.89,190.14454577
2015-03-28,5.561,81.45227106,5,5.81266756,5.561,5.814,5.814,14.01289
2015-03-29,5.561,315.71268063,14,5.86458223,5.9,5.9,5.99,53.8337887
2015-03-30,5.31,2810.23971194,22,5.50043736,5.71,5.8,5.87,510.91204711
2015-03-31,5.55,257.38362,8,5.68070424,5.8,5.55,5.8,45.3084
2015-04-01,5.35,971.44443094,13,5.61967751,5.56,5.76,5.77,172.8648005
2015-04-02,5.35123,438.32347713,8,5.64186953,5.35123,5.73,5.74,77.69117573
2015-04-03,5.35123,39.24121671,6,5.48440079,5.73,5.35123,5.75,7.15506
2015-04-04,5.35123,31.70213155,3,5.35123003,5.35123,5.35124,5.35124,5.92427
2015-04-05,5.39,9.4245168,4,5.54487715,5.39,5.55,5.55,1.69968
2015-04-06,5.35124,372.6954177,8,5.5653061,5.39,5.75,5.75,66.96764041
2015-04-07,5.59,468.7581308,15,5.74328707,5.59,5.59,5.77,81.61844
2015-04-08,5.21,2259.69699907,25,5.34030839,5.6,5.21,5.67,423.13979534
2015-04-09,5.21,603.17214263,6,5.44240705,5.72,5.7,5.72,110.82819375
2015-04-10,5.15,1151.38873646,16,5.20424799,5.433,5.15,5.433,221.24017522
2015-04-11,4.80948,384.23757723,10,5.00451075,5.147,5.0,5.151,76.77824996
2015-04-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015-04-13,4.65574,146.78913885,9,4.82832274,4.85,4.8,4.85,30.40168333
2015-04-14,4.6,132.1228584,22,4.73024911,4.8,4.6,4.8,27.93148
2015-04-15,4.5,1722.6470221,23,4.70054224,4.67,4.8,4.98,366.47836194
2015-04-16,4.50001,822.73414019,10,4.87284374,4.89999,4.89,4.89999,168.84065742
2015-04-17,4.61,437.40505857,10,4.71135254,4.89,4.8,4.89,92.84065564
2015-04-18,4.633,79.43915402,6,4.72741238,4.633,4.8,4.8,16.80394
2015-04-19,4.64297,28.19813606,5,4.84123495,4.79157,4.89,4.89,5.824575
2015-04-20,4.8,2804.20267957,20,4.88103531,4.89,4.98133,5.0,574.50981247
2015-04-21,4.633,85.36331866,8,4.86911862,4.98133,4.65303,4.98133,17.53157508
2015-04-22,3.65,2363.63801868,50,4.34470515,4.67243,4.4,4.83767,544.02725529
2015-04-23,4.6,56.68865484,5,4.60469741,4.60231,4.60195,4.61978,12.31104886
2015-04-24,4.50657,1948.44491794,30,4.90374182,4.61637,4.912,4.98,397.33839776
2015-04-25,4.51,1006.1870648,6,4.5299435,4.52,4.53,4.919,222.11912
2015-04-26,3.65,809.25892224,17,4.29368996,4.53,4.7399,4.7399,188.47632935
2015-04-27,3.75,50.04103159,7,4.42809093,4.64729,4.15,4.65,11.30081392
2015-04-28,4.173,119.55330377,10,4.18576451,4.2,4.173,4.2899,28.56188
2015-04-29,4.02058,154.84032737,12,4.52609069,4.18,4.021,4.733,34.21061089
2015-04-30,4.12,136.56482001,18,4.37457798,4.12,4.35169,4.95,31.21782731
2015-05-01,4.37268,181.47552054,7,4.59789336,4.5,4.6,4.6,39.46927565
2015-05-02,4.6,208.30623002,7,4.61046834,4.6,4.7,4.7,45.18114317
2015-05-03,4.7,585.46428322,8,4.95364308,4.7,4.80724,4.977,118.1886287
2015-05-04,4.55,555.03524893,16,4.63459481,4.80724,4.55,4.9499,119.75917465
2015-05-05,4.79,121.23532732,2,4.79,4.79,4.79,4.79,25.31008921
2015-05-06,4.38,102.07552381,4,4.48424572,4.55,4.39,4.68682,22.76314239
2015-05-07,4.39,491.9970007,3,4.4702049,4.39,4.65,4.65,110.061398
2015-05-08,4.4001,499.60915776,13,4.67557675,4.65,4.8,4.8,106.85508635
2015-05-09,4.4001,126.80031165,6,4.40602887,4.42001,4.50007,4.50007,28.77882
2015-05-10,4.38,509.93385948,30,4.39721694,4.50007,4.38,4.50007,115.96741
2015-05-11,4.33,754.41175067,18,4.47333913,4.449,4.64498,4.645,168.64622332
2015-05-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015-05-13,4.35,902.30308377,10,4.36802505,4.5,4.35,4.59999,206.57003395
2015-05-14,4.355,29.9610064,1,4.355,4.355,4.355,4.355,6.87968
2015-05-15,4.37,746.56398016,15,4.56184024,4.37,4.64997,4.64997,163.65412648
2015-05-16,4.6,682.4589179,9,4.642037,4.65,4.6,4.65,147.01712152
2015-05-17,4.6,353.05319608,1,4.6,4.6,4.6,4.6,76.7506948
2015-05-18,4.39589,177.70970026,5,4.51234045,4.4,4.6,4.6,39.38304348
2015-05-19,4.39688,182.439637,19,4.54026685,4.39688,4.415,4.7,40.1825802
2015-05-20,4.45,392.7908513,7,4.4839277,4.45,4.46,4.7,87.59972895
2015-05-21,4.46,55.95279966,5,4.63682334,4.46,4.50502,4.68,12.06705444
2015-05-22,4.66999,6638.14909168,46,5.18584549,4.66999,5.733,5.77,1280.05146058
2015-05-23,5.09999,962.44086969,12,5.65589107,5.5,5.09999,5.7,170.16609
2015-05-24,5.19999,80.8051102,2,5.274485,5.19999,5.38,5.38,15.32
2015-05-25,5.4293,1132.48047961,22,5.54277789,5.43648,5.72,5.75999,204.31641
2015-05-26,5.54499,727.4750549,16,5.7309783,5.72,5.65,5.77,126.93732487
2015-05-27,5.75001,3431.29421876,47,6.11286656,5.76,5.75001,6.4,561.32326586
2015-05-28,5.8,123.07817509,7,5.81240936,5.8,5.9,5.9,21.17507
2015-05-29,5.80159,199.9676726,10,6.18978759,5.9,5.95,6.25225,32.30606378
2015-05-30,6.0,112.259766,6,6.23184476,6.0,6.0,6.25223,18.01389
2015-05-31,5.75001,7153.34546858,21,5.99217964,6.0,5.82,6.29,1193.78021
2015-06-01,5.04,10978.08477201,26,5.80721558,5.82001,5.75,5.82001,1890.42143
2015-06-02,4.68001,2969.59152095,14,5.05150225,5.56,5.62,5.62,587.86305
2015-06-03,5.33112,262.51358494,17,5.69434914,5.6,5.75,5.75,46.10071817
2015-06-04,5.4025,35.12453363,9,5.41373263,5.4025,5.4025,5.74999,6.48804365
2015-06-05,5.4,411.85344751,13,5.55376796,5.40774,5.41,5.74999,74.15748204
2015-06-06,5.4,414.20781155,13,5.65736412,5.58671,5.59534,5.74999,73.21568893
2015-06-07,5.65,466.5807292,16,5.68437699,5.74,5.65,5.74999,82.08124304
2015-06-08,5.51,716.41859362,27,5.71008857,5.65,5.6499,5.79,125.46540832
